id_cliente,idade,renda_mensal,estado,canal_aquisicao,id_pedido,sku_produto,data_compra,quantidade,categoria,linha,custo_producao,preco_venda,Lucro
CLI03200,43,2378.4,RJ,Google,PED014206,SKU026,2025-09-25,4,Vinho,Padrão,17.76,22.58,4.819999999999997
CLI03200,43,2378.4,RJ,Google,PED021918,SKU018,2025-08-16,5,Café,Padrão,5.9,7.71,1.8099999999999996
CLI03201,68,3161.49,BA,Instagram,PED000470,SKU008,2025-01-25,1,Queijo,Fancy,19.92,44.93,25.009999999999998
CLI03201,68,3161.49,BA,Instagram,PED011141,SKU015,2025-01-29,1,Queijo,Fancy,27.02,70.79,43.77000000000001
CLI03201,68,3161.49,BA,Instagram,PED018134,SKU027,2025-09-13,2,Queijo,Padrão,16.11,20.55,4.440000000000001
CLI03201,68,3161.49,BA,Instagram,PED018346,SKU004,2025-06-19,2,Vinho,Padrão,15.7,20.26,4.560000000000002
CLI03201,68,3161.49,BA,Instagram,PED020714,SKU042,2025-11-04,4,Café,Padrão,22.14,29.93,7.789999999999999
CLI03201,68,3161.49,BA,Instagram,PED028392,SKU013,2025-04-25,2,Café,Padrão,13.05,16.27,3.219999999999999
CLI03201,68,3161.49,BA,Instagram,PED033834,SKU040,2025-11-18,5,Chocolate,Padrão,12.65,17.56,4.909999999999998
CLI03202,22,3622.08,PE,Instagram,PED014136,SKU021,2025-08-18,1,Queijo,Fancy,34.11,92.27,58.16
CLI03202,22,3622.08,PE,Instagram,PED023511,SKU015,2025-02-20,2,Queijo,Fancy,27.02,70.79,43.77000000000001
CLI03202,22,3622.08,PE,Instagram,PED027304,SKU011,2025-12-04,1,Queijo,Fancy,29.61,95.33,65.72
CLI03202,22,3622.08,PE,Instagram,PED029806,SKU029,2025-03-17,2,Café,Fancy,19.0,46.93,27.93
CLI03202,22,3622.08,PE,Instagram,PED036078,SKU015,2025-10-25,1,Queijo,Fancy,27.02,70.79,43.77000000000001
CLI03202,22,3622.08,PE,Instagram,PED037937,SKU048,2025-09-01,1,Chocolate,Fancy,32.15,97.58,65.43
CLI03202,22,3622.08,PE,Instagram,PED043021,SKU043,2025-03-30,4,Chocolate,Padrão,12.3,17.05,4.75
CLI03202,22,3622.08,PE,Instagram,PED043560,SKU043,2025-07-16,3,Chocolate,Padrão,12.3,17.05,4.75
CLI03203,46,14761.81,SP,Instagram,PED006353,SKU020,2025-01-15,3,Vinho,Padrão,13.27,18.56,5.289999999999999
CLI03203,46,14761.81,SP,Instagram,PED020905,SKU007,2025-06-21,5,Chocolate,Padrão,10.68,13.22,2.540000000000001
CLI03203,46,14761.81,SP,Instagram,PED031284,SKU050,2025-05-24,4,Chocolate,Padrão,13.55,18.75,5.199999999999999
CLI03203,46,14761.81,SP,Instagram,PED033777,SKU026,2025-04-27,3,Vinho,Padrão,17.76,22.58,4.819999999999997
CLI03203,46,14761.81,SP,Instagram,PED034693,SKU030,2025-06-19,3,Chocolate,Padrão,21.01,27.55,6.539999999999999
CLI03204,54,11698.35,RJ,Google,PED023132,SKU032,2025-04-07,5,Chocolate,Padrão,29.64,36.07,6.43
CLI03204,54,11698.35,RJ,Google,PED033138,SKU021,2025-08-23,1,Queijo,Fancy,34.11,92.27,58.16
CLI03204,54,11698.35,RJ,Google,PED039441,SKU014,2025-10-21,2,Chocolate,Padrão,19.99,27.88,7.890000000000001
CLI03204,54,11698.35,RJ,Google,PED047964,SKU018,2025-05-01,5,Café,Padrão,5.9,7.71,1.8099999999999996
CLI03205,37,7353.78,RS,Orgânico,PED015795,SKU013,2025-04-13,5,Café,Padrão,13.05,16.27,3.219999999999999
CLI03206,66,6020.83,PR,TikTok,PED018692,SKU002,2025-01-29,5,Vinho,Padrão,13.96,19.13,5.169999999999998
CLI03206,66,6020.83,PR,TikTok,PED023238,SKU031,2025-08-27,4,Queijo,Padrão,14.02,17.8,3.780000000000001
CLI03206,66,6020.83,PR,TikTok,PED024104,SKU030,2025-06-30,3,Chocolate,Padrão,21.01,27.55,6.539999999999999
CLI03206,66,6020.83,PR,TikTok,PED024479,SKU036,2025-04-24,4,Queijo,Padrão,8.56,10.97,2.41
CLI03206,66,6020.83,PR,TikTok,PED026324,SKU018,2025-04-12,4,Café,Padrão,5.9,7.71,1.8099999999999996
CLI03206,66,6020.83,PR,TikTok,PED046057,SKU007,2025-11-06,2,Chocolate,Padrão,10.68,13.22,2.540000000000001
CLI03207,38,6027.31,BA,Orgânico,PED009058,SKU007,2025-01-23,2,Chocolate,Padrão,10.68,13.22,2.540000000000001
CLI03207,38,6027.31,BA,Orgânico,PED013732,SKU033,2025-12-23,3,Vinho,Padrão,25.99,33.35,7.360000000000003
CLI03207,38,6027.31,BA,Orgânico,PED033778,SKU028,2025-04-26,2,Café,Fancy,21.85,62.6,40.75
CLI03207,38,6027.31,BA,Orgânico,PED045691,SKU040,2025-08-26,5,Chocolate,Padrão,12.65,17.56,4.909999999999998
CLI03208,27,6503.31,SP,TikTok,PED010269,SKU048,2025-01-05,2,Chocolate,Fancy,32.15,97.58,65.43
CLI03209,22,2159.65,PR,Orgânico,PED009104,SKU036,2025-12-03,5,Queijo,Padrão,8.56,10.97,2.41
CLI03209,22,2159.65,PR,Orgânico,PED009214,SKU041,2025-07-28,2,Café,Fancy,28.04,86.55,58.51
CLI03209,22,2159.65,PR,Orgânico,PED024111,SKU024,2025-04-11,2,Café,Padrão,22.37,29.42,7.050000000000001
CLI03209,22,2159.65,PR,Orgânico,PED025530,SKU050,2025-07-08,5,Chocolate,Padrão,13.55,18.75,5.199999999999999
CLI03209,22,2159.65,PR,Orgânico,PED026727,SKU025,2025-07-30,2,Chocolate,Padrão,7.36,9.23,1.87
CLI03209,22,2159.65,PR,Orgânico,PED028402,SKU009,2025-11-22,4,Queijo,Padrão,11.4,14.19,2.789999999999999
CLI03209,22,2159.65,PR,Orgânico,PED031500,SKU012,2025-02-20,5,Café,Padrão,21.24,29.1,7.860000000000003
CLI03209,22,2159.65,PR,Orgânico,PED049879,SKU010,2025-07-04,2,Chocolate,Fancy,22.36,48.84,26.480000000000004
CLI03210,53,9208.35,RJ,Orgânico,PED001697,SKU036,2025-06-03,3,Queijo,Padrão,8.56,10.97,2.41
CLI03210,53,9208.35,RJ,Orgânico,PED003196,SKU048,2025-06-08,1,Chocolate,Fancy,32.15,97.58,65.43
CLI03210,53,9208.35,RJ,Orgânico,PED038472,SKU018,2025-10-01,4,Café,Padrão,5.9,7.71,1.8099999999999996
CLI03210,53,9208.35,RJ,Orgânico,PED045070,SKU004,2025-08-30,4,Vinho,Padrão,15.7,20.26,4.560000000000002
CLI03211,23,2917.23,SC,Google,PED003070,SKU025,2025-12-17,2,Chocolate,Padrão,7.36,9.23,1.87
CLI03211,23,2917.23,SC,Google,PED023455,SKU025,2025-03-22,2,Chocolate,Padrão,7.36,9.23,1.87
CLI03211,23,2917.23,SC,Google,PED026623,SKU007,2025-02-19,3,Chocolate,Padrão,10.68,13.22,2.540000000000001
CLI03211,23,2917.23,SC,Google,PED030679,SKU023,2025-11-22,4,Vinho,Padrão,18.37,23.98,5.609999999999999
CLI03211,23,2917.23,SC,Google,PED039305,SKU011,2025-03-16,2,Queijo,Fancy,29.61,95.33,65.72
CLI03211,23,2917.23,SC,Google,PED046990,SKU014,2026-01-01,4,Chocolate,Padrão,19.99,27.88,7.890000000000001
CLI03212,43,4662.21,PE,Orgânico,PED006167,SKU012,2025-07-02,4,Café,Padrão,21.24,29.1,7.860000000000003
CLI03212,43,4662.21,PE,Orgânico,PED024758,SKU023,2025-09-10,2,Vinho,Padrão,18.37,23.98,5.609999999999999
CLI03212,43,4662.21,PE,Orgânico,PED033149,SKU027,2025-09-26,5,Queijo,Padrão,16.11,20.55,4.440000000000001
CLI03212,43,4662.21,PE,Orgânico,PED043570,SKU005,2025-10-14,2,Café,Padrão,8.25,10.54,2.289999999999999
CLI03212,43,4662.21,PE,Orgânico,PED044085,SKU047,2025-02-20,4,Vinho,Padrão,20.1,24.7,4.599999999999998
CLI03213,21,3033.52,RS,Google,PED000114,SKU043,2025-10-10,4,Chocolate,Padrão,12.3,17.05,4.75
CLI03213,21,3033.52,RS,Google,PED007767,SKU013,2025-11-29,3,Café,Padrão,13.05,16.27,3.219999999999999
CLI03213,21,3033.52,RS,Google,PED014799,SKU042,2025-06-11,3,Café,Padrão,22.14,29.93,7.789999999999999
CLI03213,21,3033.52,RS,Google,PED015647,SKU030,2025-12-03,2,Chocolate,Padrão,21.01,27.55,6.539999999999999
CLI03213,21,3033.52,RS,Google,PED032266,SKU043,2025-12-10,2,Chocolate,Padrão,12.3,17.05,4.75
CLI03213,21,3033.52,RS,Google,PED037991,SKU023,2025-03-18,2,Vinho,Padrão,18.37,23.98,5.609999999999999
CLI03213,21,3033.52,RS,Google,PED039655,SKU033,2025-08-04,2,Vinho,Padrão,25.99,33.35,7.360000000000003
CLI03213,21,3033.52,RS,Google,PED049275,SKU022,2025-12-18,4,Vinho,Padrão,24.91,33.34,8.430000000000003
CLI03214,56,8906.97,SP,Google,PED003549,SKU035,2025-09-30,5,Vinho,Padrão,25.3,32.16,6.859999999999996
CLI03214,56,8906.97,SP,Google,PED013195,SKU009,2025-08-13,3,Queijo,Padrão,11.4,14.19,2.789999999999999
CLI03214,56,8906.97,SP,Google,PED023738,SKU009,2025-12-28,5,Queijo,Padrão,11.4,14.19,2.789999999999999
CLI03214,56,8906.97,SP,Google,PED037166,SKU027,2025-04-25,2,Queijo,Padrão,16.11,20.55,4.440000000000001
CLI03214,56,8906.97,SP,Google,PED039073,SKU043,2025-08-05,2,Chocolate,Padrão,12.3,17.05,4.75
CLI03215,56,8132.07,PR,Google,PED015500,SKU024,2025-11-19,3,Café,Padrão,22.37,29.42,7.050000000000001
CLI03215,56,8132.07,PR,Google,PED025152,SKU023,2025-02-01,2,Vinho,Padrão,18.37,23.98,5.609999999999999
CLI03215,56,8132.07,PR,Google,PED025446,SKU021,2025-01-06,2,Queijo,Fancy,34.11,92.27,58.16
CLI03215,56,8132.07,PR,Google,PED026753,SKU030,2025-08-27,5,Chocolate,Padrão,21.01,27.55,6.539999999999999
CLI03215,56,8132.07,PR,Google,PED029189,SKU020,2025-08-02,3,Vinho,Padrão,13.27,18.56,5.289999999999999
CLI03215,56,8132.07,PR,Google,PED046923,SKU020,2025-12-14,5,Vinho,Padrão,13.27,18.56,5.289999999999999
CLI03216,67,5770.75,RJ,Orgânico,PED024189,SKU024,2025-09-09,2,Café,Padrão,22.37,29.42,7.050000000000001
CLI03216,67,5770.75,RJ,Orgânico,PED038007,SKU006,2025-01-09,4,Queijo,Padrão,24.85,33.3,8.449999999999996
CLI03217,52,7659.28,SC,Orgânico,PED010445,SKU003,2025-08-01,3,Café,Padrão,28.73,37.16,8.429999999999996
CLI03217,52,7659.28,SC,Orgânico,PED014836,SKU004,2025-08-19,3,Vinho,Padrão,15.7,20.26,4.560000000000002
CLI03217,52,7659.28,SC,Orgânico,PED020351,SKU050,2025-11-17,2,Chocolate,Padrão,13.55,18.75,5.199999999999999
CLI03217,52,7659.28,SC,Orgânico,PED037336,SKU024,2025-06-12,3,Café,Padrão,22.37,29.42,7.050000000000001
CLI03217,52,7659.28,SC,Orgânico,PED041638,SKU012,2025-05-13,5,Café,Padrão,21.24,29.1,7.860000000000003
CLI03217,52,7659.28,SC,Orgânico,PED043075,SKU032,2025-08-28,5,Chocolate,Padrão,29.64,36.07,6.43
CLI03218,18,3133.19,SP,Instagram,PED024259,SKU015,2025-07-01,1,Queijo,Fancy,27.02,70.79,43.77000000000001
CLI03218,18,3133.19,SP,Instagram,PED038448,SKU020,2025-12-05,5,Vinho,Padrão,13.27,18.56,5.289999999999999
CLI03218,18,3133.19,SP,Instagram,PED047809,SKU008,2025-07-15,1,Queijo,Fancy,19.92,44.93,25.009999999999998
CLI03219,41,4186.98,RJ,Orgânico,PED007338,SKU021,2025-05-12,1,Queijo,Fancy,34.11,92.27,58.16
CLI03219,41,4186.98,RJ,Orgânico,PED016051,SKU022,2025-09-24,2,Vinho,Padrão,24.91,33.34,8.430000000000003
CLI03219,41,4186.98,RJ,Orgânico,PED016590,SKU041,2025-01-05,1,Café,Fancy,28.04,86.55,58.51
CLI03219,41,4186.98,RJ,Orgânico,PED039286,SKU005,2025-01-25,5,Café,Padrão,8.25,10.54,2.289999999999999
CLI03219,41,4186.98,RJ,Orgânico,PED042568,SKU002,2025-06-11,2,Vinho,Padrão,13.96,19.13,5.169999999999998
CLI03219,41,4186.98,RJ,Orgânico,PED043285,SKU018,2025-01-11,5,Café,Padrão,5.9,7.71,1.8099999999999996
CLI03220,53,8266.73,SP,Google,PED011147,SKU001,2025-10-16,2,Chocolate,Fancy,36.19,101.34,65.15
CLI03220,53,8266.73,SP,Google,PED021865,SKU049,2025-09-17,2,Café,Fancy,31.37,77.62,46.25
CLI03220,53,8266.73,SP,Google,PED046182,SKU019,2025-03-28,4,Queijo,Padrão,6.62,8.72,2.1000000000000005
CLI03221,23,2615.54,SP,Instagram,PED003383,SKU037,2025-03-13,1,Vinho,Fancy,22.55,50.24,27.69
CLI03221,23,2615.54,SP,Instagram,PED007595,SKU043,2025-08-17,2,Chocolate,Padrão,12.3,17.05,4.75
CLI03221,23,2615.54,SP,Instagram,PED038595,SKU049,2025-10-16,2,Café,Fancy,31.37,77.62,46.25
CLI03221,23,2615.54,SP,Instagram,PED047943,SKU001,2025-10-09,2,Chocolate,Fancy,36.19,101.34,65.15
CLI03222,58,7308.98,BA,Orgânico,PED026823,SKU023,2025-12-11,4,Vinho,Padrão,18.37,23.98,5.609999999999999
CLI03222,58,7308.98,BA,Orgânico,PED045376,SKU035,2025-12-23,5,Vinho,Padrão,25.3,32.16,6.859999999999996
CLI03223,63,4472.36,MG,Google,PED014853,SKU044,2025-01-21,1,Café,Fancy,33.82,116.07,82.25
CLI03223,63,4472.36,MG,Google,PED015314,SKU018,2025-12-26,3,Café,Padrão,5.9,7.71,1.8099999999999996
CLI03223,63,4472.36,MG,Google,PED018516,SKU036,2025-03-02,5,Queijo,Padrão,8.56,10.97,2.41
CLI03223,63,4472.36,MG,Google,PED041031,SKU031,2025-05-31,4,Queijo,Padrão,14.02,17.8,3.780000000000001
CLI03224,61,9495.92,BA,Google,PED004729,SKU042,2025-04-28,3,Café,Padrão,22.14,29.93,7.789999999999999
CLI03224,61,9495.92,BA,Google,PED036842,SKU042,2025-05-11,5,Café,Padrão,22.14,29.93,7.789999999999999
CLI03225,48,9911.48,PE,Google,PED018673,SKU046,2025-11-26,2,Café,Fancy,28.93,92.47,63.54
CLI03225,48,9911.48,PE,Google,PED038788,SKU040,2025-10-11,2,Chocolate,Padrão,12.65,17.56,4.909999999999998
CLI03225,48,9911.48,PE,Google,PED044500,SKU043,2025-12-06,3,Chocolate,Padrão,12.3,17.05,4.75
CLI03226,37,4220.07,PR,Orgânico,PED009514,SKU009,2025-04-29,4,Queijo,Padrão,11.4,14.19,2.789999999999999
CLI03226,37,4220.07,PR,Orgânico,PED014863,SKU020,2025-06-22,2,Vinho,Padrão,13.27,18.56,5.289999999999999
CLI03226,37,4220.07,PR,Orgânico,PED029927,SKU013,2025-08-02,3,Café,Padrão,13.05,16.27,3.219999999999999
CLI03227,41,5447.74,MG,Orgânico,PED016234,SKU006,2025-06-08,4,Queijo,Padrão,24.85,33.3,8.449999999999996
CLI03227,41,5447.74,MG,Orgânico,PED034501,SKU006,2025-06-06,3,Queijo,Padrão,24.85,33.3,8.449999999999996
CLI03227,41,5447.74,MG,Orgânico,PED039931,SKU002,2025-08-31,2,Vinho,Padrão,13.96,19.13,5.169999999999998
CLI03227,41,5447.74,MG,Orgânico,PED040460,SKU018,2025-06-17,3,Café,Padrão,5.9,7.71,1.8099999999999996
CLI03228,42,3822.74,SP,Instagram,PED018353,SKU003,2025-04-10,3,Café,Padrão,28.73,37.16,8.429999999999996
CLI03228,42,3822.74,SP,Instagram,PED041547,SKU021,2025-10-21,1,Queijo,Fancy,34.11,92.27,58.16
CLI03228,42,3822.74,SP,Instagram,PED041688,SKU013,2025-12-17,4,Café,Padrão,13.05,16.27,3.219999999999999
CLI03228,42,3822.74,SP,Instagram,PED049407,SKU032,2025-01-23,5,Chocolate,Padrão,29.64,36.07,6.43
CLI03229,53,7310.85,RJ,Google,PED013310,SKU027,2025-09-04,4,Queijo,Padrão,16.11,20.55,4.440000000000001
CLI03229,53,7310.85,RJ,Google,PED029190,SKU037,2025-01-01,2,Vinho,Fancy,22.55,50.24,27.69
CLI03229,53,7310.85,RJ,Google,PED035716,SKU003,2025-05-06,3,Café,Padrão,28.73,37.16,8.429999999999996
CLI03230,38,5588.7,PR,Instagram,PED001114,SKU006,2025-01-18,5,Queijo,Padrão,24.85,33.3,8.449999999999996
CLI03230,38,5588.7,PR,Instagram,PED001222,SKU023,2025-01-22,2,Vinho,Padrão,18.37,23.98,5.609999999999999
CLI03230,38,5588.7,PR,Instagram,PED028157,SKU016,2025-10-20,1,Vinho,Fancy,44.92,112.37,67.45
CLI03230,38,5588.7,PR,Instagram,PED037431,SKU012,2025-11-18,3,Café,Padrão,21.24,29.1,7.860000000000003
CLI03230,38,5588.7,PR,Instagram,PED039696,SKU004,2025-12-16,5,Vinho,Padrão,15.7,20.26,4.560000000000002
CLI03231,47,5824.78,RJ,Orgânico,PED003590,SKU023,2025-02-03,3,Vinho,Padrão,18.37,23.98,5.609999999999999
CLI03231,47,5824.78,RJ,Orgânico,PED030743,SKU002,2025-07-30,4,Vinho,Padrão,13.96,19.13,5.169999999999998
CLI03231,47,5824.78,RJ,Orgânico,PED038358,SKU012,2025-12-11,4,Café,Padrão,21.24,29.1,7.860000000000003
CLI03231,47,5824.78,RJ,Orgânico,PED041712,SKU018,2025-02-08,5,Café,Padrão,5.9,7.71,1.8099999999999996
CLI03232,41,8793.89,BA,Orgânico,PED003067,SKU032,2025-07-05,2,Chocolate,Padrão,29.64,36.07,6.43
CLI03232,41,8793.89,BA,Orgânico,PED019650,SKU013,2025-08-16,2,Café,Padrão,13.05,16.27,3.219999999999999
CLI03232,41,8793.89,BA,Orgânico,PED025951,SKU012,2025-02-12,2,Café,Padrão,21.24,29.1,7.860000000000003
CLI03232,41,8793.89,BA,Orgânico,PED034171,SKU005,2025-01-25,2,Café,Padrão,8.25,10.54,2.289999999999999
CLI03232,41,8793.89,BA,Orgânico,PED038325,SKU035,2025-11-22,2,Vinho,Padrão,25.3,32.16,6.859999999999996
CLI03232,41,8793.89,BA,Orgânico,PED043453,SKU024,2025-05-01,2,Café,Padrão,22.37,29.42,7.050000000000001
CLI03232,41,8793.89,BA,Orgânico,PED049987,SKU021,2025-09-21,1,Queijo,Fancy,34.11,92.27,58.16
CLI03233,61,7324.4,RJ,Google,PED007409,SKU006,2025-05-20,2,Queijo,Padrão,24.85,33.3,8.449999999999996
CLI03233,61,7324.4,RJ,Google,PED026001,SKU040,2025-09-03,3,Chocolate,Padrão,12.65,17.56,4.909999999999998
CLI03233,61,7324.4,RJ,Google,PED035396,SKU029,2025-12-14,1,Café,Fancy,19.0,46.93,27.93
CLI03233,61,7324.4,RJ,Google,PED039068,SKU007,2025-07-28,5,Chocolate,Padrão,10.68,13.22,2.540000000000001
CLI03234,59,5470.02,RS,Orgânico,PED010071,SKU024,2025-08-20,4,Café,Padrão,22.37,29.42,7.050000000000001
CLI03234,59,5470.02,RS,Orgânico,PED036100,SKU007,2025-12-15,4,Chocolate,Padrão,10.68,13.22,2.540000000000001
CLI03234,59,5470.02,RS,Orgânico,PED046590,SKU043,2025-08-08,4,Chocolate,Padrão,12.3,17.05,4.75
CLI03234,59,5470.02,RS,Orgânico,PED047917,SKU039,2025-01-19,2,Queijo,Fancy,37.03,128.84,91.81
CLI03235,47,6945.35,SC,Orgânico,PED000527,SKU034,2025-08-11,2,Café,Padrão,28.01,34.38,6.370000000000001
CLI03235,47,6945.35,SC,Orgânico,PED020085,SKU028,2025-03-30,2,Café,Fancy,21.85,62.6,40.75
CLI03235,47,6945.35,SC,Orgânico,PED022756,SKU034,2025-01-25,2,Café,Padrão,28.01,34.38,6.370000000000001
CLI03235,47,6945.35,SC,Orgânico,PED027832,SKU020,2025-03-12,2,Vinho,Padrão,13.27,18.56,5.289999999999999
CLI03235,47,6945.35,SC,Orgânico,PED034423,SKU005,2025-11-23,2,Café,Padrão,8.25,10.54,2.289999999999999
CLI03235,47,6945.35,SC,Orgânico,PED043310,SKU030,2025-10-22,3,Chocolate,Padrão,21.01,27.55,6.539999999999999
CLI03236,39,6886.75,SP,Google,PED020756,SKU044,2025-07-05,2,Café,Fancy,33.82,116.07,82.25
CLI03236,39,6886.75,SP,Google,PED023978,SKU027,2025-03-16,3,Queijo,Padrão,16.11,20.55,4.440000000000001
CLI03236,39,6886.75,SP,Google,PED025597,SKU019,2025-04-29,3,Queijo,Padrão,6.62,8.72,2.1000000000000005
CLI03237,45,10353.67,RJ,Google,PED039152,SKU031,2025-11-08,2,Queijo,Padrão,14.02,17.8,3.780000000000001
CLI03237,45,10353.67,RJ,Google,PED040181,SKU005,2025-02-10,4,Café,Padrão,8.25,10.54,2.289999999999999
CLI03238,24,3008.44,SP,Instagram,PED015797,SKU028,2025-07-07,1,Café,Fancy,21.85,62.6,40.75
CLI03238,24,3008.44,SP,Instagram,PED023404,SKU007,2025-12-30,3,Chocolate,Padrão,10.68,13.22,2.540000000000001
CLI03238,24,3008.44,SP,Instagram,PED030866,SKU022,2025-04-09,2,Vinho,Padrão,24.91,33.34,8.430000000000003
CLI03239,52,12168.83,MG,Google,PED005331,SKU024,2025-09-22,4,Café,Padrão,22.37,29.42,7.050000000000001
CLI03239,52,12168.83,MG,Google,PED023225,SKU027,2025-01-20,2,Queijo,Padrão,16.11,20.55,4.440000000000001
CLI03239,52,12168.83,MG,Google,PED030392,SKU035,2025-01-12,5,Vinho,Padrão,25.3,32.16,6.859999999999996
CLI03239,52,12168.83,MG,Google,PED030655,SKU002,2025-11-28,2,Vinho,Padrão,13.96,19.13,5.169999999999998
CLI03239,52,12168.83,MG,Google,PED036960,SKU043,2025-04-19,3,Chocolate,Padrão,12.3,17.05,4.75
CLI03239,52,12168.83,MG,Google,PED046711,SKU033,2025-08-03,2,Vinho,Padrão,25.99,33.35,7.360000000000003
CLI03240,45,5192.4,BA,Google,PED014365,SKU037,2025-11-26,2,Vinho,Fancy,22.55,50.24,27.69
CLI03240,45,5192.4,BA,Google,PED015798,SKU042,2025-09-07,5,Café,Padrão,22.14,29.93,7.789999999999999
CLI03240,45,5192.4,BA,Google,PED017134,SKU003,2025-12-05,3,Café,Padrão,28.73,37.16,8.429999999999996
CLI03240,45,5192.4,BA,Google,PED022732,SKU007,2025-10-23,3,Chocolate,Padrão,10.68,13.22,2.540000000000001
CLI03240,45,5192.4,BA,Google,PED034291,SKU004,2025-11-23,3,Vinho,Padrão,15.7,20.26,4.560000000000002
CLI03240,45,5192.4,BA,Google,PED035111,SKU004,2025-08-12,3,Vinho,Padrão,15.7,20.26,4.560000000000002
CLI03240,45,5192.4,BA,Google,PED036452,SKU028,2025-03-12,1,Café,Fancy,21.85,62.6,40.75
CLI03240,45,5192.4,BA,Google,PED042071,SKU023,2025-12-29,4,Vinho,Padrão,18.37,23.98,5.609999999999999
CLI03240,45,5192.4,BA,Google,PED047215,SKU030,2025-08-17,2,Chocolate,Padrão,21.01,27.55,6.539999999999999
CLI03241,31,4300.41,RS,Instagram,PED003436,SKU038,2025-03-04,1,Queijo,Fancy,41.12,86.83,45.71
CLI03241,31,4300.41,RS,Instagram,PED016639,SKU049,2025-07-11,1,Café,Fancy,31.37,77.62,46.25
CLI03241,31,4300.41,RS,Instagram,PED020797,SKU016,2025-03-31,1,Vinho,Fancy,44.92,112.37,67.45
CLI03241,31,4300.41,RS,Instagram,PED043581,SKU021,2025-06-16,2,Queijo,Fancy,34.11,92.27,58.16
CLI03241,31,4300.41,RS,Instagram,PED044076,SKU038,2025-01-03,2,Queijo,Fancy,41.12,86.83,45.71
CLI03241,31,4300.41,RS,Instagram,PED049668,SKU037,2025-04-07,1,Vinho,Fancy,22.55,50.24,27.69
CLI03242,27,7602.26,PE,Instagram,PED004208,SKU046,2025-12-17,1,Café,Fancy,28.93,92.47,63.54
CLI03242,27,7602.26,PE,Instagram,PED041682,SKU016,2025-06-22,1,Vinho,Fancy,44.92,112.37,67.45
CLI03242,27,7602.26,PE,Instagram,PED044268,SKU016,2025-10-12,2,Vinho,Fancy,44.92,112.37,67.45
CLI03243,33,9419.41,RS,Instagram,PED001689,SKU045,2025-02-04,1,Queijo,Fancy,23.07,70.64,47.57
CLI03243,33,9419.41,RS,Instagram,PED015837,SKU029,2025-04-21,2,Café,Fancy,19.0,46.93,27.93
CLI03243,33,9419.41,RS,Instagram,PED018878,SKU015,2025-11-16,1,Queijo,Fancy,27.02,70.79,43.77000000000001
CLI03243,33,9419.41,RS,Instagram,PED033449,SKU010,2025-11-08,2,Chocolate,Fancy,22.36,48.84,26.480000000000004
CLI03244,33,7550.46,PE,TikTok,PED000862,SKU044,2025-12-31,1,Café,Fancy,33.82,116.07,82.25
CLI03244,33,7550.46,PE,TikTok,PED017084,SKU014,2025-02-24,4,Chocolate,Padrão,19.99,27.88,7.890000000000001
CLI03244,33,7550.46,PE,TikTok,PED022932,SKU010,2025-05-27,1,Chocolate,Fancy,22.36,48.84,26.480000000000004
CLI03244,33,7550.46,PE,TikTok,PED032087,SKU045,2025-03-06,2,Queijo,Fancy,23.07,70.64,47.57
CLI03244,33,7550.46,PE,TikTok,PED037583,SKU044,2025-11-29,2,Café,Fancy,33.82,116.07,82.25
CLI03244,33,7550.46,PE,TikTok,PED048996,SKU037,2025-08-09,2,Vinho,Fancy,22.55,50.24,27.69
CLI03245,48,9058.42,PE,Orgânico,PED010677,SKU007,2025-12-29,4,Chocolate,Padrão,10.68,13.22,2.540000000000001
CLI03245,48,9058.42,PE,Orgânico,PED026376,SKU020,2025-04-05,5,Vinho,Padrão,13.27,18.56,5.289999999999999
CLI03245,48,9058.42,PE,Orgânico,PED032308,SKU015,2025-10-05,1,Queijo,Fancy,27.02,70.79,43.77000000000001
CLI03245,48,9058.42,PE,Orgânico,PED045831,SKU006,2025-12-30,2,Queijo,Padrão,24.85,33.3,8.449999999999996
CLI03246,59,8404.92,PE,Orgânico,PED032048,SKU026,2025-01-15,5,Vinho,Padrão,17.76,22.58,4.819999999999997
CLI03246,59,8404.92,PE,Orgânico,PED045104,SKU005,2025-06-19,3,Café,Padrão,8.25,10.54,2.289999999999999
CLI03247,42,6289.26,MG,Orgânico,PED019136,SKU014,2025-09-14,2,Chocolate,Padrão,19.99,27.88,7.890000000000001
CLI03247,42,6289.26,MG,Orgânico,PED023070,SKU042,2025-06-16,2,Café,Padrão,22.14,29.93,7.789999999999999
CLI03247,42,6289.26,MG,Orgânico,PED023785,SKU024,2025-11-29,2,Café,Padrão,22.37,29.42,7.050000000000001
CLI03247,42,6289.26,MG,Orgânico,PED027139,SKU043,2025-03-03,4,Chocolate,Padrão,12.3,17.05,4.75
CLI03248,30,7746.34,RJ,TikTok,PED003816,SKU035,2025-02-26,4,Vinho,Padrão,25.3,32.16,6.859999999999996
CLI03248,30,7746.34,RJ,TikTok,PED039849,SKU029,2025-01-04,2,Café,Fancy,19.0,46.93,27.93
CLI03249,23,2781.59,PE,TikTok,PED027394,SKU045,2025-11-13,1,Queijo,Fancy,23.07,70.64,47.57
CLI03249,23,2781.59,PE,TikTok,PED038558,SKU020,2025-07-02,4,Vinho,Padrão,13.27,18.56,5.289999999999999
CLI03249,23,2781.59,PE,TikTok,PED040911,SKU011,2025-05-14,1,Queijo,Fancy,29.61,95.33,65.72
